"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.933776850E-1,3.605560303E0,-1.046745300E1,7.955932617E0
9.958801270E-1,3.671401978E0,-1.038963318E1,8.061279297E0
9.983520500E-1,3.751602173E0,-1.027111816E1,8.158828735E0
1.000823974E0,3.843185425E0,-1.024539185E1,8.233657837E0
1.003326416E0,3.907821655E0,-1.011250305E1,8.338394165E0
1.005798340E0,3.964691162E0,-1.002272034E1,8.426391602E0
1.008300781E0,4.017364502E0,-9.888656616E0,8.425186157E0
1.010772705E0,4.102355957E0,-9.871292114E0,8.419799805E0
1.013244629E0,4.187957764E0,-9.890441895E0,8.486846924E0
1.015747070E0,4.234634399E0,-9.892242432E0,8.461105347E0
1.018218994E0,4.265762329E0,-9.987411499E0,8.421600342E0
1.020690918E0,4.278930664E0,-1.003828430E1,8.478454590E0
1.023193359E0,4.311843872E0,-1.010652161E1,8.480255127E0
1.025665283E0,4.338790894E0,-1.009455872E1,8.507797241E0
1.028167724E0,4.226257324E0,-1.010772705E1,8.494018555E0
1.030639648E0,4.380081177E0,-1.035133362E1,8.476669312E0
1.033111572E0,4.435745239E0,-1.028608704E1,8.509582520E0
1.035614013E0,4.460296631E0,-1.014483643E1,8.605361938E0
1.038085937E0,4.514755249E0,-1.011370850E1,8.744812012E0
1.040557861E0,4.530914307E0,-1.007479858E1,8.974655151E0
1.043060302E0,4.580001831E0,-1.004428101E1,9.254180908E0
1.045532226E0,4.698516846E0,-1.001614380E1,9.503784180E0
1.048034668E0,4.745803833E0,-1.008737183E1,9.761749268E0
1.050506591E0,4.841567993E0,-1.014961243E1,9.903015137E0
1.052978515E0,4.896041870E0,-1.014721680E1,1.003289795E1
1.055480957E0,4.950500488E0,-1.012448120E1,1.009155273E1
1.057952881E0,5.016937256E0,-1.037586975E1,1.021365356E1
1.060455322E0,5.197113037E0,-1.035432434E1,1.034234619E1
1.062927246E0,5.229431152E0,-1.033038330E1,1.030464172E1
1.065399170E0,5.256362915E0,-1.027291870E1,1.033157349E1
1.067901611E0,5.242599487E0,-1.026155090E1,1.030404663E1
1.070373535E0,5.205490112E0,-1.026034546E1,1.021665955E1
1.072845459E0,5.156997681E0,-1.026812744E1,1.011848450E1
1.075347900E0,5.146835327E0,-1.027590942E1,9.978424072E0
1.077819824E0,5.094757080E0,-1.022622681E1,9.810836792E0
1.080291748E0,5.033096313E0,-1.018373108E1,9.654022217E0
1.082794189E0,5.016342163E0,-1.010173035E1,9.487014771E0
1.085266113E0,4.970855713E0,-1.009994507E1,9.271545410E0
1.087768554E0,4.905609131E0,-1.008796692E1,9.062042236E0
1.090240478E0,4.811645508E0,-1.002810669E1,8.868713379E0
1.092712402E0,4.736221313E0,-1.005804443E1,8.669998169E0
1.095214843E0,4.700912476E0,-1.007240295E1,8.460510254E0
1.097686767E0,4.619506836E0,-1.007420349E1,8.221679688E0
1.100158691E0,4.505783081E0,-1.006701660E1,8.047500610E0
1.102661132E0,4.420791626E0,-1.004367065E1,7.827835083E0
1.105133056E0,4.308258057E0,-1.005384827E1,7.609359741E0
1.107635498E0,4.265762329E0,-9.965866089E0,7.421417236E0
1.110107422E0,4.175384521E0,-9.911987305E0,7.262802124E0
1.112579345E0,4.144851685E0,-9.919174194E0,7.183197021E0
1.115081787E0,4.170593262E0,-9.815032959E0,7.059890747E0
1.117553711E0,4.222671509E0,-9.725250244E0,6.986282349E0
1.120025634E0,4.274139404E0,-9.680358887E0,6.882125854E0
1.122528076E0,4.276535034E0,-9.710876465E0,6.810302734E0
1.125000000E0,4.364517212E0,-9.648025513E0,6.795333862E0
1.127502441E0,4.423187256E0,-9.680953979E0,6.731887817E0
1.129974365E0,4.481842041E0,-9.694122314E0,6.669647217E0
1.132446289E0,4.518356323E0,-9.747985840E0,6.718719482E0
1.134948730E0,4.591369629E0,-9.773727417E0,6.669647217E0
1.137420654E0,4.615921021E0,-9.831787109E0,6.621765137E0
1.139892578E0,4.599746704E0,-9.905410767E0,6.593627930E0
1.142395019E0,4.599151611E0,-9.973648071E0,6.551727295E0
1.144866943E0,4.608734131E0,-9.982620239E0,6.496658325E0
1.147338867E0,4.635070801E0,-9.996383667E0,6.404479980E0
1.149841308E0,4.645248413E0,-1.006222534E1,6.357192993E0
1.152313232E0,4.640457153E0,-1.008139038E1,6.272201538E0
1.154815673E0,4.672775269E0,-1.006582642E1,6.219528198E0
1.157287597E0,4.673980713E0,-1.013764954E1,6.176437378E0
1.159790039E0,4.626083374E0,-1.014782715E1,6.163864136E0
1.162261963E0,4.639862061E0,-1.019450378E1,6.082458496E0
1.164733886E0,4.600357056E0,-1.018254089E1,6.054931641E0
1.167205810E0,4.560241699E0,-1.015979004E1,6.000457764E0
1.169708252E0,4.502792358E0,-1.015679932E1,5.921447754E0
1.172180175E0,4.478240967E0,-1.026634216E1,5.963958740E0
1.174682617E0,4.517745972E0,-1.038305664E1,6.112396240E0
1.177154541E0,4.538101196E0,-1.042434692E1,6.117782593E0
1.179626465E0,4.535705566E0,-1.048121643E1,6.333862305E0
1.182128906E0,4.562042236E0,-1.037767029E1,6.514617920E0
1.184600830E0,4.405822754E0,-1.030345154E1,6.629547119E0
1.187103271E0,4.712280273E0,-1.074816895E1,6.767807007E0
1.189575195E0,4.786499023E0,-1.074397278E1,6.847412109E0
1.192047119E0,4.731430054E0,-1.057279968E1,6.952758789E0
1.194549560E0,4.766143799E0,-1.053030396E1,7.078445435E0
1.197021484E0,4.733825684E0,-1.055662537E1,7.173629761E0
1.199493408E0,4.679367065E0,-1.051353455E1,7.211334229E0
1.201995849E0,4.688339233E0,-1.054646301E1,7.319671631E0
1.204467773E0,4.674575806E0,-1.058535767E1,7.302902222E0
1.206970215E0,4.670974731E0,-1.062187195E1,7.353179932E0
1.209442138E0,4.663192749E0,-1.068771362E1,7.401672363E0
1.211914062E0,4.697311401E0,-1.067095947E1,7.440582275E0
1.214416504E0,4.673980713E0,-1.064402771E1,7.453140259E0
1.216888427E0,4.663803101E0,-1.065658569E1,7.466918945E0
1.219390869E0,4.620101929E0,-1.061708069E1,7.416641235E0
1.221862793E0,4.627288818E0,-1.055603027E1,7.411849976E0
1.224334716E0,4.576416016E0,-1.051293945E1,7.389694214E0
1.226837158E0,4.493209839E0,-1.045907593E1,7.376525879E0
1.229309082E0,4.497406006E0,-1.036868286E1,7.376525879E0
1.231781006E0,4.440536499E0,-1.028189087E1,7.347793579E0
1.234283447E0,4.411209106E0,-1.021965027E1,7.385513306E0
1.236755371E0,4.369308472E0,-1.014004517E1,7.430999756E0
1.239257812E0,4.331604004E0,-1.010891724E1,7.501632690E0
1.241729736E0,4.335189819E0,-1.003170776E1,7.550109863E0
1.244201660E0,4.358535767E0,-1.005145264E1,7.595001221E0
1.246704101E0,4.373504639E0,-1.000357056E1,7.632110596E0
1.249176025E0,4.397445679E0,-9.995788574E0,7.694961548E0
1.251647949E0,4.436355591E0,-1.004188538E1,7.743438721E0
1.254150390E0,4.481842041E0,-1.004188538E1,7.766784668E0
1.256622314E0,4.518951416E0,-1.003469849E1,7.804489136E0
1.259094238E0,4.552474976E0,-1.005384827E1,7.815261841E0
1.261596679E0,4.585388184E0,-1.005863953E1,7.821258545E0
1.264068603E0,4.605133057E0,-1.006822205E1,7.842803955E0
1.266571045E0,4.650024414E0,-1.008018494E1,7.907440186E0
1.269042968E0,4.711685181E0,-1.009394836E1,7.931381226E0
1.271514892E0,4.745193481E0,-1.012089539E1,7.948745728E0
1.274017334E0,4.785903931E0,-1.008677673E1,7.968490601E0
1.276489257E0,4.862518311E0,-1.008139038E1,8.023559570E0
1.278991699E0,4.837371826E0,-1.006283569E1,7.979873657E0
1.281463623E0,4.875686646E0,-9.986816406E0,7.959518433E0
1.283935547E0,4.919372559E0,-9.996994019E0,7.905654907E0
1.286437988E0,4.975646973E0,-9.960479736E0,7.953536987E0
1.288909912E0,4.963668823E0,-9.872482300E0,7.903259277E0
1.291381836E0,5.001983643E0,-9.555862427E0,7.862548828E0
1.293884277E0,5.029510498E0,-9.610321045E0,7.897872925E0
1.296356201E0,5.036102295E0,-9.652221680E0,7.972686768E0
1.298828125E0,4.997787476E0,-9.548080444E0,7.694961548E0
1.301330566E0,5.024124146E0,-9.630081177E0,7.706329346E0
1.303802490E0,5.051055908E0,-9.853927612E0,7.966705322E0
1.306304931E0,5.147430420E0,-9.934143066E0,7.960113525E0
1.308776855E0,5.194107056E0,-9.996383667E0,7.978668213E0
1.311248779E0,5.253372192E0,-1.005743408E1,7.928390503E0
1.313751220E0,5.314422607E0,-1.012208557E1,7.921218872E0
1.316223144E0,5.367095947E0,-1.017176819E1,7.888290405E0
1.318695068E0,5.377868652E0,-1.019929504E1,7.873931885E0
1.321197509E0,5.428741455E0,-1.025915527E1,7.858367920E0
1.323669433E0,5.478424072E0,-1.024778748E1,7.799713135E0
1.326141357E0,5.473037720E0,-1.024658203E1,7.664428711E0
1.328643798E0,5.507156372E0,-1.024598694E1,7.595596313E0
1.331115722E0,5.513732910E0,-1.019151306E1,7.561477661E0
1.333618164E0,5.514938354E0,-1.015022278E1,7.478286743E0
1.336090088E0,5.547256470E0,-1.006283569E1,7.493850708E0
1.338562011E0,5.568801880E0,-1.003230286E1,7.464523315E0
1.341064453E0,5.628067017E0,-1.000776672E1,7.487258911E0
1.343536377E0,5.661575317E0,-9.980224609E0,7.569869995E0
1.346038818E0,5.695098877E0,-9.971252441E0,7.675201416E0
1.348510742E0,5.762130737E0,-1.001554871E1,7.681793213E0
1.350982666E0,5.819000244E0,-1.005564880E1,7.751815796E0
1.353485107E0,5.821990967E0,-1.012268066E1,7.812881470E0
1.355957031E0,5.865081787E0,-1.017955017E1,7.911041260E0
1.358428955E0,5.855514526E0,-1.027590942E1,7.927795410E0
1.360931396E0,5.863296509E0,-1.036868286E1,8.022964478E0
1.363403320E0,5.922546387E0,-1.039981079E1,8.057083130E0
1.365875244E0,5.925537109E0,-1.041477966E1,8.101974487E0
1.368377685E0,6.014129639E0,-1.051293945E1,8.170211792E0
1.370849609E0,6.012924194E0,-1.034115601E1,8.176788330E0
1.373352050E0,5.893814087E0,-1.030345154E1,8.225280762E0
1.375823974E0,6.026702881E0,-1.048480225E1,8.347976685E0
1.378295898E0,6.018920898E0,-1.031242371E1,8.360549927E0
1.380798340E0,6.069793701E0,-1.042495728E1,8.333618164E0
1.383270263E0,6.150604248E0,-1.062007141E1,8.440155029E0
1.385772705E0,6.186508179E0,-1.065779114E1,8.444946289E0
1.388244629E0,6.212844849E0,-1.063024902E1,8.476669312E0
1.390716552E0,6.191299438E0,-1.056860352E1,8.513183594E0
1.393218994E0,6.121871948E0,-1.049139404E1,8.554473877E0
1.395690918E0,6.113479614E0,-1.043153381E1,8.562850952E0
1.398162841E0,6.155380249E0,-1.037467957E1,8.570632935E0
1.400665283E0,6.170944214E0,-1.029446411E1,8.568847656E0
1.403137207E0,6.111694336E0,-1.020887756E1,8.557464600E0
1.405639648E0,6.152984619E0,-1.013525391E1,8.622116089E0
1.408111572E0,6.179931641E0,-1.007778931E1,8.599960327E0
1.410583496E0,6.088348389E0,-1.002931213E1,8.599960327E0
1.413085937E0,6.100311279E0,-1.002931213E1,8.623916626E0
1.415557861E0,6.054229736E0,-1.001733398E1,8.616729736E0
1.418029785E0,6.030883789E0,-9.991607666E0,8.573028564E0
1.420532226E0,6.041656494E0,-9.977233887E0,8.563461304E0
1.423004150E0,5.991973877E0,-9.941925049E0,8.552078247E0
1.425506591E0,5.977615356E0,-9.923965454E0,8.567642212E0
1.427978515E0,5.949478149E0,-9.924560547E0,8.506591797E0
1.430450439E0,5.918365479E0,-9.939529419E0,8.515579224E0
1.432952881E0,5.945297241E0,-9.849151611E0,8.470687866E0
1.435424804E0,5.920761108E0,-9.829986572E0,8.380294800E0
1.437896728E0,5.873474121E0,-9.816223145E0,8.400054932E0
1.440399170E0,5.901596069E0,-9.746795654E0,8.408432007E0
1.442871093E0,5.887832642E0,-9.703094482E0,8.353958130E0
1.445373535E0,5.859695435E0,-9.725250244E0,8.296508789E0
1.447845459E0,5.843536377E0,-9.705490112E0,8.336013794E0
1.450317382E0,5.826187134E0,-9.656417847E0,8.328826904E0
1.452819824E0,5.803436279E0,-9.627685547E0,8.303680420E0
1.455291748E0,5.799255371E0,-9.604339600E0,8.319839478E0
1.457763672E0,5.819595337E0,-9.530715942E0,8.414413452E0
1.460266113E0,5.819000244E0,-9.435546875E0,8.447937012E0
1.462738037E0,5.799255371E0,-9.346359253E0,8.498214722E0
1.465240478E0,5.824981689E0,-9.217071533E0,8.545501709E0
1.467712402E0,5.822586060E0,-9.114730835E0,8.552078247E0
1.470184326E0,5.813613892E0,-9.006988525E0,8.583206177E0
1.472686767E0,5.809417725E0,-8.940551758E0,8.571243286E0
1.475158691E0,5.839355469E0,-8.784332275E0,8.663421631E0
1.477630615E0,5.815414429E0,-8.619720459E0,8.678375244E0
1.480133056E0,5.787872314E0,-8.465301514E0,8.698135376E0
1.482604980E0,5.820800781E0,-8.330627441E0,8.731643677E0
1.485107422E0,5.804641724E0,-8.177993774E0,8.726257324E0
1.487579345E0,5.794464111E0,-7.954132080E0,8.756195068E0
1.490051269E0,5.787277222E0,-7.767990112E0,8.730453491E0
1.492553711E0,5.790863037E0,-7.634506226E0,8.753204346E0
1.495025634E0,5.786682129E0,-7.445968628E0,8.819030762E0
1.497497558E0,5.737594604E0,-7.268798828E0,8.793304443E0
1.500000000E0,5.731613159E0,-7.149688721E0,8.742416382E0
1.502471923E0,5.809417725E0,-7.049728394E0,8.756790161E0
1.504974365E0,5.726226807E0,-6.958740234E0,8.777740479E0
1.507446289E0,5.738189697E0,-6.900680542E0,8.805267334E0
1.509918213E0,5.774108887E0,-6.834838867E0,8.829818726E0
1.512420654E0,5.789077759E0,-6.807907104E0,8.777740479E0
1.514892578E0,5.800445557E0,-6.702560425E0,8.759780884E0
1.517364502E0,5.800445557E0,-6.644500732E0,8.706512451E0
1.519866943E0,5.840545654E0,-6.637924194E0,8.689147949E0
1.522338867E0,5.833969116E0,-6.602005005E0,8.705917358E0
1.524810791E0,5.915359497E0,-6.594223022E0,8.611343384E0
1.527313232E0,5.893218994E0,-6.596023560E0,8.571838379E0
1.529785156E0,5.961456299E0,-6.628952026E0,8.553878784E0
1.532287597E0,6.012329102E0,-6.651687622E0,8.498214722E0
1.534759521E0,6.042266846E0,-6.665451050E0,8.429977417E0
1.537231445E0,6.072784424E0,-6.695983887E0,8.386886597E0
1.539733886E0,6.074584961E0,-6.701965332E0,8.308471680E0
1.542205810E0,6.082962036E0,-6.766616821E0,8.200134277E0
1.544708252E0,6.112289429E0,-6.856399536E0,8.152847290E0
1.547180175E0,6.145202637E0,-6.918045044E0,8.104370117E0
1.549652099E0,6.114089966E0,-7.008422852E0,8.043319702E0
1.552154541E0,6.067993164E0,-7.095214844E0,7.914627075E0
1.554626465E0,6.058425903E0,-7.227493286E0,7.849990845E0
1.557128906E0,6.026702881E0,-7.302307129E0,7.798507690E0
1.559600830E0,6.039871216E0,-7.453750610E0,7.715911865E0
1.562072754E0,5.977615356E0,-7.574050903E0,7.671615601E0
1.564575195E0,5.952484131E0,-7.654861450E0,7.584823608E0
1.567047119E0,5.961456299E0,-7.790725708E0,7.579437256E0
1.569519043E0,5.911773682E0,-7.892486572E0,7.500427246E0
1.572021484E0,5.929138184E0,-8.031951904E0,7.416641235E0
1.574493408E0,5.936309814E0,-8.104370117E0,7.387908936E0
1.576965332E0,5.893814087E0,-8.190567017E0,7.367553711E0
1.579467773E0,5.837554932E0,-8.286331177E0,7.326248169E0
1.581939697E0,5.835754395E0,-8.457519531E0,7.313690186E0
1.584442138E0,5.792663574E0,-8.584411621E0,7.336425781E0
1.586914062E0,5.763931274E0,-8.732254028E0,7.340011597E0
1.589385986E0,5.723236084E0,-8.854949951E0,7.369949341E0
1.591888427E0,5.728027344E0,-9.021942139E0,7.348403931E0
1.594360351E0,5.640029907E0,-9.163208008E0,7.362167358E0
1.596832275E0,5.595733643E0,-9.270950317E0,7.365158081E0
1.599334716E0,5.565216064E0,-9.419387817E0,7.440582275E0
1.601806640E0,5.519119263E0,-9.571411133E0,7.468704224E0
1.604309082E0,5.469451904E0,-9.662994385E0,7.542922974E0
1.606781006E0,5.443710327E0,-9.799468994E0,7.518981934E0
1.609252929E0,5.410186768E0,-9.933547974E0,7.591415405E0
1.611755371E0,5.355728149E0,-1.007958984E1,7.618942261E0
1.614227295E0,5.306640625E0,-1.021127319E1,7.621932983E0
1.616699218E0,5.277908325E0,-1.035491943E1,7.678802490E0
1.619201660E0,5.230026245E0,-1.047044373E1,7.677597046E0
1.621673584E0,5.210876465E0,-1.059913635E1,7.702148438E0
1.624176025E0,5.148620605E0,-1.072422791E1,7.693756104E0
1.626647949E0,5.104324341E0,-1.087864685E1,7.706924438E0
1.629119873E0,5.072601318E0,-1.096304321E1,7.741043091E0
1.631622314E0,5.009155273E0,-1.105403137E1,7.745239258E0
1.634094238E0,4.891845703E0,-1.095765686E1,7.758407593E0
1.636566162E0,4.897827148E0,-1.122221375E1,7.757202148E0
1.639068603E0,4.874481201E0,-1.134432983E1,7.826644897E0
1.641540527E0,4.878082275E0,-1.158074951E1,7.826034546E0
1.644042968E0,4.831985474E0,-1.169746399E1,7.873931885E0
1.646514892E0,4.751190186E0,-1.174536133E1,7.800903320E0
1.648986816E0,4.698516846E0,-1.183094788E1,7.824249268E0
1.651489257E0,4.628479004E0,-1.189140320E1,7.876327515E0
1.653961181E0,4.570419312E0,-1.200152588E1,7.925994873E0
1.656433105E0,4.577606201E0,-1.209310913E1,7.925994873E0
1.658935547E0,4.477645874E0,-1.214338684E1,7.893081665E0
1.661407470E0,4.440536499E0,-1.217810059E1,7.915817261E0
1.663909912E0,4.432754517E0,-1.223915100E1,7.917617798E0
1.666381836E0,4.331008911E0,-1.223257446E1,7.944549561E0
1.668853759E0,4.287307739E0,-1.225950623E1,7.968490601E0
1.671356201E0,4.211898804E0,-1.229782104E1,7.979278564E0
1.673828125E0,4.148452759E0,-1.236964417E1,8.014587402E0
1.676330566E0,4.089187622E0,-1.239717102E1,7.973876953E0
1.678802490E0,4.069442749E0,-1.244505310E1,7.988250732E0
1.681274414E0,3.973663330E0,-1.252467346E1,7.941558838E0
1.683776855E0,3.878494263E0,-1.252346802E1,7.890090942E0
1.686248779E0,3.806076050E0,-1.250849915E1,7.860763550E0
1.688720703E0,3.648056030E0,-1.251867676E1,7.846389771E0
1.691223144E0,3.520568848E0,-1.249833679E1,7.829040527E0
1.693695068E0,3.457122803E0,-1.244625854E1,7.737457275E0
1.696166992E0,3.355361938E0,-1.240794373E1,7.650665283E0
1.698669433E0,3.247634888E0,-1.235227966E1,7.571060181E0
1.701141357E0,3.088409424E0,-1.231277466E1,7.521972656E0
1.703613281E0,2.973495483E0,-1.220384216E1,7.410644531E0
1.706115722E0,2.884307861E0,-1.208233643E1,7.346008301E0
1.708587646E0,2.765792847E0,-1.202128601E1,7.249633789E0
1.711090088E0,2.647277832E0,-1.194348145E1,7.164642334E0
1.713562011E0,2.582046509E0,-1.186326599E1,7.083236694E0
1.716033935E0,2.489257812E0,-1.183692932E1,6.934204102E0
1.718536377E0,2.346206665E0,-1.175851440E1,6.890502930E0
1.721008300E0,2.230087280E0,-1.172021484E1,6.784561157E0
1.723510742E0,2.150482178E0,-1.164718628E1,6.669647217E0
1.725982666E0,2.081649780E0,-1.157536316E1,6.593032837E0
1.728454590E0,1.954162598E0,-1.159272766E1,6.499649048E0
1.730957031E0,1.886520386E0,-1.151011658E1,6.402694702E0
1.733428955E0,1.782379150E0,-1.138742065E1,6.315902710E0
1.735900879E0,1.700378418E0,-1.131977844E1,6.232696533E0
1.738403320E0,1.610595703E0,-1.125155640E1,6.169845581E0
1.740875244E0,1.527389526E0,-1.115458679E1,6.062713623E0
1.743377685E0,1.474121094E0,-1.114201355E1,5.953781128E0
1.745849609E0,1.377761841E0,-1.104565430E1,5.838256836E0
1.748321533E0,1.284973145E0,-1.098579407E1,5.725128174E0
1.750823974E0,1.202972412E0,-1.090858459E1,5.629364014E0
1.753295898E0,1.184417725E0,-1.086488342E1,5.546157837E0
1.755767822E0,1.073699951E0,-1.079187012E1,5.422256470E0
1.758270263E0,9.898986816E-1,-1.073320007E1,5.334869385E0
1.760742187E0,9.246520996E-1,-1.063864136E1,5.291778564E0
1.763244629E0,8.600158691E-1,-1.061708069E1,5.233718872E0
1.765716552E0,7.720184326E-1,-1.055363464E1,5.085876465E0
1.768188476E0,7.319183350E-1,-1.048240662E1,5.048171997E0
1.770690918E0,6.774444580E-1,-1.043153381E1,4.991912842E0
1.773162841E0,5.900573730E-1,-1.038545227E1,4.934448242E0
1.775634765E0,5.056610107E-1,-1.031721497E1,4.848251343E0
1.778137207E0,4.140930176E-1,-1.036929321E1,4.747100830E0
1.780609131E0,3.943328857E-1,-1.016038513E1,4.690231323E0
1.783111572E0,2.429046631E-1,-1.009574890E1,4.655517578E0
1.785583496E0,1.722717285E-1,-1.007539368E1,4.507675171E0
1.788055420E0,1.279754639E-1,-9.947311401E0,4.480743408E0
1.790557861E0,4.179382324E-2,-9.810836792E0,4.457992554E0
1.793029785E0,-7.432556152E-2,-9.785095215E0,4.373001099E0
1.795501709E0,-1.635131836E-1,-9.679153442E0,4.288604736E0
1.798004150E0,-2.317504883E-1,-9.540298462E0,4.223373413E0
1.800476074E0,-2.736511230E-1,-9.468475342E0,4.169494629E0
1.802978515E0,-3.418731689E-1,-9.367309570E0,4.090484619E0
1.805450439E0,-4.238739014E-1,-9.330795288E0,4.024047852E0
1.807922363E0,-4.777526855E-1,-9.293685913E0,3.994720459E0
1.810424804E0,-4.933166504E-1,-9.137466431E0,3.892364502E0
1.812896728E0,-5.190429688E-1,-9.108734131E0,3.801391602E0
1.815368652E0,-6.052398682E-1,-9.033325195E0,3.759490967E0
1.817871093E0,-5.842895508E-1,-8.995010376E0,3.722976685E0
1.820343017E0,-6.495361328E-1,-8.944137573E0,3.588302612E0
1.822845459E0,-6.932220459E-1,-8.869918823E0,3.586502075E0
1.825317382E0,-6.872406006E-1,-8.755599976E0,3.509292603E0
1.827789306E0,-7.171630859E-1,-8.650848389E0,3.377014160E0
1.830291748E0,-7.596740723E-1,-8.585601807E0,3.363250732E0
1.832763672E0,-7.554779053E-1,-8.571838379E0,3.390777588E0
1.835235595E0,-7.261505127E-1,-8.556274414E0,3.459014893E0
1.837738037E0,-7.399139404E-1,-8.547897339E0,3.417114258E0
1.840209961E0,-7.237548828E-1,-8.535919189E0,3.399169922E0
1.842712402E0,-6.974182129E-1,-8.541915894E0,3.417114258E0
1.845184326E0,-7.177734375E-1,-8.505401611E0,3.366836548E0
1.847656250E0,-7.327270508E-1,-8.401855469E0,3.333923340E0
1.850158691E0,-7.147827148E-1,-8.520370483E0,3.401550293E0
1.852630615E0,-7.297363281E-1,-8.538925171E0,3.421905518E0
1.855102539E0,-6.974182129E-1,-8.534133911E0,3.356063843E0
1.857604980E0,-6.507263184E-1,-8.546707153E0,3.342895508E0
1.860076904E0,-6.339721680E-1,-8.496429443E0,3.407546997E0
1.862579345E0,-6.423492432E-1,-8.479660034E0,3.356658936E0
1.865051269E0,-5.801086426E-1,-8.435974121E0,3.441665649E0
1.867553711E0,-5.417938232E-1,-8.425796509E0,3.375213623E0
1.870025634E0,-5.076751709E-1,-8.357559204E0,3.367446899E0
1.872497558E0,-5.346069336E-1,-8.300689697E0,3.399765015E0
1.874969482E0,-5.196533203E-1,-8.232467651E0,3.403945923E0
1.877471923E0,-5.052795410E-1,-8.239044189E0,3.397964478E0
1.879943847E0,-4.603881836E-1,-8.206130981E0,3.407546997E0
1.882446289E0,-4.472198486E-1,-8.106765747E0,3.422500610E0
1.884918213E0,-3.909606934E-1,-8.069061279E0,3.405151367E0
1.887390136E0,-3.263244629E-1,-8.058883667E0,3.399765015E0
1.889892578E0,-3.394927979E-1,-8.054687500E0,3.405746460E0
1.892364502E0,-3.029785156E-1,-8.023574829E0,3.479370117E0
1.894836425E0,-2.808227539E-1,-8.012786865E0,3.497329712E0
1.897338867E0,-2.981872559E-1,-8.018173218E0,3.497924805E0
1.899810791E0,-2.407226562E-1,-8.012191772E0,3.522460938E0
1.902313232E0,-2.580871582E-1,-8.069656372E0,3.581115723E0
1.904785156E0,-2.718505859E-1,-8.062469482E0,3.577529907E0
1.907257080E0,-2.862091064E-1,-8.027755737E0,3.569747925E0
1.909759521E0,-2.904052734E-1,-7.982269287E0,3.575134277E0
1.912231445E0,-2.832183838E-1,-7.945159912E0,3.577529907E0
1.914703369E0,-2.580871582E-1,-7.878723145E0,3.557174683E0
1.917205810E0,-2.652587891E-1,-7.851776123E0,3.539825439E0
1.919677734E0,-2.646636963E-1,-7.845794678E0,3.511093140E0
1.922180175E0,-2.880096436E-1,-7.796112061E0,3.485351562E0
1.924652099E0,-3.023681641E-1,-7.732666016E0,3.515884399E0
1.927154541E0,-2.646636963E-1,-7.812286377E0,3.496124268E0
1.929626465E0,-3.083648682E-1,-7.784149170E0,3.505111694E0
