"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.138793950E-1,-1.851730347E0,-2.937469482E-1,3.026031494E0
9.163513190E-1,-1.874114990E0,-3.619232178E-1,3.040954590E0
9.188537600E-1,-1.904998779E0,-4.055938721E-1,3.059051514E0
9.213256840E-1,-1.944412231E0,-4.418182373E-1,3.080368042E0
9.238281250E-1,-1.978500366E0,-4.918823242E-1,3.106994629E0
9.263000490E-1,-2.016860962E0,-5.632629395E-1,3.138946533E0
9.287719730E-1,-2.052001953E0,-6.367645264E-1,3.170913696E0
9.312744140E-1,-2.082901001E0,-6.974792480E-1,3.197540283E0
9.337463380E-1,-2.113800049E0,-7.539367676E-1,3.213516235E0
9.362182620E-1,-2.141494751E0,-8.199920654E-1,3.223114014E0
9.387207030E-1,-2.161727905E0,-8.785858154E-1,3.234832764E0
9.411926270E-1,-2.175582886E0,-9.360961914E-1,3.246551514E0
9.436950690E-1,-2.190490723E0,-9.808502197E-1,3.255065918E0
9.461669920E-1,-2.207534790E0,-1.020263672E0,3.262527466E0
9.486389160E-1,-2.214996338E0,-1.057540894E0,3.264648438E0
9.511413580E-1,-2.224578857E0,-1.101226807E0,3.267852783E0
9.536132820E-1,-2.230972290E0,-1.136367798E0,3.274246216E0
9.561157230E-1,-2.239486694E0,-1.169403076E0,3.276367188E0
9.585876470E-1,-2.250152588E0,-1.196029663E0,3.281692505E0
9.610595710E-1,-2.255477905E0,-1.225860596E0,3.284896851E0
9.635620120E-1,-2.260803223E0,-1.253555298E0,3.289154053E0
9.660339360E-1,-2.263992310E0,-1.289764404E0,3.291290283E0
9.685058600E-1,-2.262924194E0,-1.329193115E0,3.293411255E0
9.710083010E-1,-2.261871338E0,-1.372863770E0,3.294479370E0
9.734802250E-1,-2.257598877E0,-1.421859741E0,3.294479370E0
9.759826660E-1,-2.246948242E0,-1.474060059E0,3.297683716E0
9.784545900E-1,-2.239486694E0,-1.524124146E0,3.293411255E0
9.809265140E-1,-2.227783203E0,-1.578460693E0,3.290222168E0
9.834289550E-1,-2.214996338E0,-1.639175415E0,3.291290283E0
9.859008790E-1,-2.201141357E0,-1.690307617E0,3.290222168E0
9.883728030E-1,-2.188354492E0,-1.745697021E0,3.290222168E0
9.908752440E-1,-2.172378540E0,-1.802169800E0,3.291290283E0
9.933471680E-1,-2.154266357E0,-1.858627319E0,3.291290283E0
9.958496100E-1,-2.135101318E0,-1.917205811E0,3.292358398E0
9.983215340E-1,-2.116989136E0,-1.974731445E0,3.295547485E0
1.000793457E0,-2.092483521E0,-2.022674561E0,3.292358398E0
1.003295899E0,-2.074371338E0,-2.083389282E0,3.294479370E0
1.005767823E0,-2.053070068E0,-2.153701782E0,3.297683716E0
1.008239746E0,-2.023239136E0,-2.208023071E0,3.299804688E0
1.010742188E0,-1.988098145E0,-2.252777100E0,3.299804688E0
1.013214112E0,-1.950805664E0,-2.294311523E0,3.298736572E0
1.015716553E0,-1.906066895E0,-2.339050293E0,3.299804688E0
1.018188477E0,-1.857070923E0,-2.379531860E0,3.292358398E0
1.020660401E0,-1.801666260E0,-2.409362793E0,3.279571533E0
1.023162842E0,-1.744140625E0,-2.440261841E0,3.268920898E0
1.025634766E0,-1.682357788E0,-2.459426880E0,3.253997803E0
1.028137207E0,-1.621643066E0,-2.467956543E0,3.235885620E0
1.030609131E0,-1.561981201E0,-2.467956543E0,3.216720581E0
1.033081055E0,-1.500198364E0,-2.475402832E0,3.198608398E0
1.035583496E0,-1.439483643E0,-2.494583130E0,3.177307129E0
1.038055420E0,-1.379821777E0,-2.493515015E0,3.151733398E0
1.040527344E0,-1.321243286E0,-2.489257812E0,3.129364014E0
1.043029785E0,-1.262649536E0,-2.492462158E0,3.108062744E0
1.045501709E0,-1.208312988E0,-2.498840332E0,3.084625244E0
1.047973633E0,-1.160385132E0,-2.506301880E0,3.059051514E0
1.050476075E0,-1.108184814E0,-2.509506226E0,3.033493042E0
1.052947998E0,-1.067703247E0,-2.516952515E0,3.010055542E0
1.055450440E0,-1.026153564E0,-2.523345947E0,2.988754272E0
1.057922364E0,-9.909973145E-1,-2.522277832E0,2.964248657E0
1.060394287E0,-9.622344971E-1,-2.520156860E0,2.942947388E0
1.062896729E0,-9.356079102E-1,-2.507369995E0,2.923767090E0
1.065368653E0,-9.079132080E-1,-2.492462158E0,2.904602051E0
1.067840576E0,-8.887329102E-1,-2.474349976E0,2.885421753E0
1.070343018E0,-8.738250732E-1,-2.447708130E0,2.871566772E0
1.072814942E0,-8.631744385E-1,-2.417892456E0,2.856658936E0
1.075317383E0,-8.535919189E-1,-2.379531860E0,2.850265503E0
1.077789307E0,-8.525238037E-1,-2.335861206E0,2.839614868E0
1.080261231E0,-8.535919189E-1,-2.283660889E0,2.832153320E0
1.082763672E0,-8.567810059E-1,-2.222946167E0,2.825759888E0
1.085235596E0,-8.663635254E-1,-2.154769897E0,2.819381714E0
1.087707520E0,-8.770141602E-1,-2.065277100E0,2.809783936E0
1.090209961E0,-8.844757080E-1,-1.970474243E0,2.801269531E0
1.092681885E0,-8.961944580E-1,-1.862884521E0,2.793807983E0
1.095184326E0,-9.100494385E-1,-1.742507935E0,2.777832031E0
1.097656250E0,-9.270935059E-1,-1.614669800E0,2.765045166E0
1.100128174E0,-9.494628906E-1,-1.471923828E0,2.756530762E0
1.102630616E0,-9.675750732E-1,-1.327056885E0,2.746932983E0
1.105102539E0,-9.867401123E-1,-1.180053711E0,2.732025146E0
1.107574463E0,-1.010177612E0,-1.035171509E0,2.720306396E0
1.110076905E0,-1.033615112E0,-8.902893066E-1,2.710723877E0
1.112548828E0,-1.057052612E0,-7.571411133E-1,2.702194214E0
1.115020752E0,-1.087936401E0,-6.314392090E-1,2.691543579E0
1.117523194E0,-1.111373901E0,-5.153198242E-1,2.676635742E0
1.119995117E0,-1.139068604E0,-4.215850830E-1,2.664916992E0
1.122497559E0,-1.174224854E0,-3.299713135E-1,2.655319214E0
1.124969483E0,-1.205123901E0,-2.564697266E-1,2.641479492E0
1.127471924E0,-1.238143921E0,-1.968078613E-1,2.626556396E0
1.129943848E0,-1.274368286E0,-1.584625244E-1,2.611648560E0
1.132415772E0,-1.307388306E0,-1.318359375E-1,2.600997925E0
1.134887696E0,-1.342544556E0,-1.179809570E-1,2.591415405E0
1.137390137E0,-1.375564575E0,-1.115875244E-1,2.583953857E0
1.139862061E0,-1.411788940E0,-1.264953613E-1,2.574371338E0
1.142364502E0,-1.450134277E0,-1.520690918E-1,2.567977905E0
1.144836426E0,-1.481018066E0,-1.808319092E-1,2.559448242E0
1.147308350E0,-1.511917114E0,-2.095947266E-1,2.554122925E0
1.149810791E0,-1.537490845E0,-2.426147461E-1,2.550933838E0
1.152282715E0,-1.559860229E0,-2.862854004E-1,2.546661377E0
1.154785157E0,-1.582229614E0,-3.235778809E-1,2.545608521E0
1.157257080E0,-1.597137451E0,-3.502044678E-1,2.536010742E0
1.159729004E0,-1.604598999E0,-3.992156982E-1,2.522171021E0
1.162231446E0,-1.617385864E0,-4.663238525E-1,2.512573242E0
1.164703369E0,-1.622711182E0,-5.291748047E-1,2.505126953E0
1.167175293E0,-1.628036499E0,-5.760498047E-1,2.498733521E0
1.169677735E0,-1.632293701E0,-6.229095459E-1,2.493408203E0
1.172149659E0,-1.636550903E0,-6.751098633E-1,2.485946655E0
1.174652100E0,-1.638687134E0,-7.379608154E-1,2.479553223E0
1.177124024E0,-1.646148682E0,-7.986907959E-1,2.476364136E0
1.179595948E0,-1.646148682E0,-8.530120850E-1,2.472091675E0
1.182098389E0,-1.649337769E0,-9.073486328E-1,2.466766357E0
1.184570313E0,-1.652526855E0,-9.669952393E-1,2.458251953E0
1.187072754E0,-1.650405884E0,-1.027709961E0,2.453994751E0
1.189544678E0,-1.649337769E0,-1.087371826E0,2.451858521E0
1.192016602E0,-1.655731201E0,-1.141693115E0,2.447601318E0
1.194519043E0,-1.655731201E0,-1.198150635E0,2.443328857E0
1.196990967E0,-1.657852173E0,-1.251419067E0,2.443328857E0
1.199462891E0,-1.658920288E0,-1.301483154E0,2.445465088E0
1.201965332E0,-1.655731201E0,-1.350494385E0,2.446533203E0
1.204437256E0,-1.661056519E0,-1.401626587E0,2.450790405E0
1.206939698E0,-1.662124634E0,-1.442108154E0,2.453994751E0
1.209411621E0,-1.661056519E0,-1.484710693E0,2.458251953E0
1.211883545E0,-1.658920288E0,-1.523071289E0,2.465713501E0
1.214385987E0,-1.653594971E0,-1.558212280E0,2.477432251E0
1.216857910E0,-1.648269653E0,-1.592300415E0,2.480621338E0
1.219329834E0,-1.639755249E0,-1.624267578E0,2.483810425E0
1.221832276E0,-1.633361816E0,-1.655151367E0,2.492340088E0
1.224304200E0,-1.624832153E0,-1.690307617E0,2.497665405E0
1.226776123E0,-1.614181519E0,-1.723327637E0,2.498733521E0
1.229278565E0,-1.604598999E0,-1.751037598E0,2.497665405E0
1.231750489E0,-1.590744019E0,-1.779785156E0,2.499801636E0
1.234252930E0,-1.579025269E0,-1.808547974E0,2.502990723E0
1.236724854E0,-1.568374634E0,-1.834121704E0,2.501922607E0
1.239196778E0,-1.555587769E0,-1.862884521E0,2.500854492E0
1.241699219E0,-1.535354614E0,-1.889511108E0,2.495529175E0
1.244171143E0,-1.522567749E0,-1.912948608E0,2.489135742E0
1.246673584E0,-1.507659912E0,-1.938522339E0,2.485946655E0
1.249145508E0,-1.493804932E0,-1.958755493E0,2.482757568E0
1.251617432E0,-1.476760864E0,-1.973663330E0,2.476364136E0
1.254119873E0,-1.461853027E0,-1.989654541E0,2.466766357E0
1.256591797E0,-1.444808960E0,-2.002426147E0,2.458251953E0
1.259063721E0,-1.430953979E0,-2.014144897E0,2.445465088E0
1.261566162E0,-1.419235229E0,-2.027999878E0,2.435882568E0
1.264038086E0,-1.399002075E0,-2.038650513E0,2.427352905E0
1.266510010E0,-1.380889893E0,-2.038650513E0,2.420959473E0
1.269012451E0,-1.371307373E0,-2.030136108E0,2.413513184E0
1.271484375E0,-1.358520508E0,-2.030136108E0,2.402862549E0
1.273986817E0,-1.334014893E0,-2.029067993E0,2.394332886E0
1.276458741E0,-1.315902710E0,-2.020538330E0,2.381546021E0
1.278930664E0,-1.295669556E0,-2.000305176E0,2.369827271E0
1.281433106E0,-1.273300171E0,-1.971542358E0,2.350662231E0
1.283905030E0,-1.253051758E0,-1.940643311E0,2.333618164E0
1.286376953E0,-1.234954834E0,-1.912948608E0,2.320831299E0
1.288879395E0,-1.215774536E0,-1.879928589E0,2.303787231E0
1.291351319E0,-1.199798584E0,-1.841583252E0,2.283554077E0
1.293823242E0,-1.182754517E0,-1.804290771E0,2.267562866E0
1.296325684E0,-1.172103882E0,-1.771270752E0,2.249450684E0
1.298797608E0,-1.159317017E0,-1.739318848E0,2.228149414E0
1.301300049E0,-1.149734497E0,-1.712677002E0,2.206848145E0
1.303771973E0,-1.142272949E0,-1.686050415E0,2.183410645E0
1.306243897E0,-1.134811401E0,-1.655151367E0,2.166366577E0
1.308746338E0,-1.130554199E0,-1.627456665E0,2.146133423E0
1.311218262E0,-1.126296997E0,-1.597625732E0,2.123764038E0
1.313720703E0,-1.119903564E0,-1.565673828E0,2.099258423E0
1.316192627E0,-1.113510132E0,-1.532653809E0,2.072616577E0
1.318664551E0,-1.106048584E0,-1.497497559E0,2.043869019E0
1.321166992E0,-1.097534180E0,-1.465545654E0,2.018295288E0
1.323638916E0,-1.087936401E0,-1.426132202E0,1.988464355E0
1.326110840E0,-1.079421997E0,-1.386703491E0,1.960769653E0
1.328613282E0,-1.069839478E0,-1.352615356E0,1.930938721E0
1.331085205E0,-1.061309814E0,-1.311080933E0,1.901123047E0
1.333557129E0,-1.054916382E0,-1.271667480E0,1.874481201E0
1.336059571E0,-1.047470093E0,-1.238632202E0,1.843597412E0
1.338531494E0,-1.035751343E0,-1.201354980E0,1.810562134E0
1.341033936E0,-1.024032593E0,-1.165130615E0,1.777542114E0
1.343505860E0,-1.012313843E0,-1.135314941E0,1.749847412E0
1.345977784E0,-9.973907471E-1,-1.098022461E0,1.714691162E0
1.348480225E0,-9.824829102E-1,-1.055419922E0,1.683807373E0
1.350952149E0,-9.750213623E-1,-1.025588989E0,1.647583008E0
1.353454590E0,-9.622344971E-1,-1.010665894E0,1.607101440E0
1.355926514E0,-9.505310059E-1,-9.957580566E-1,1.567687988E0
1.358398438E0,-9.356079102E-1,-9.787139893E-1,1.528274536E0
1.360900879E0,-9.207000732E-1,-9.606018066E-1,1.488861084E0
1.363372803E0,-9.036560059E-1,-9.499511719E-1,1.450515747E0
1.365844727E0,-8.919372559E-1,-9.371643066E-1,1.413223267E0
1.368347168E0,-8.759613037E-1,-9.243927002E-1,1.375946045E0
1.370819092E0,-8.599700928E-1,-9.116058350E-1,1.336532593E0
1.373321534E0,-8.450622559E-1,-9.009552002E-1,1.294982910E0
1.375793457E0,-8.280181885E-1,-8.902893066E-1,1.263015747E0
1.378265381E0,-8.109741211E-1,-8.775177002E-1,1.227874756E0
1.380767823E0,-7.949981689E-1,-8.583374023E-1,1.186325073E0
1.383239746E0,-7.790222168E-1,-8.423614502E-1,1.151168823E0
1.385711670E0,-7.651672363E-1,-8.274536133E-1,1.120285034E0
1.388214112E0,-7.449340820E-1,-8.061370850E-1,1.084060669E0
1.390686035E0,-7.310791016E-1,-7.837677002E-1,1.054229736E0
1.393188477E0,-7.172241211E-1,-7.624664307E-1,1.024398804E0
1.395660401E0,-7.033843994E-1,-7.400970459E-1,9.913787842E-1
1.398132325E0,-6.863403320E-1,-7.219848633E-1,9.636840820E-1
1.400634766E0,-6.767578125E-1,-7.006835938E-1,9.295959473E-1
1.403106690E0,-6.629028320E-1,-6.793670654E-1,8.986968994E-1
1.405578614E0,-6.533203125E-1,-6.633911133E-1,8.699340820E-1
1.408081055E0,-6.405334473E-1,-6.420898438E-1,8.465118408E-1
1.410552979E0,-6.320037842E-1,-6.218566895E-1,8.177490234E-1
1.413055420E0,-6.277465820E-1,-5.994720459E-1,7.889862061E-1
1.415527344E0,-6.181640625E-1,-5.739135742E-1,7.634124756E-1
1.417999268E0,-6.117706299E-1,-5.536804199E-1,7.367858887E-1
1.420501709E0,-6.064453125E-1,-5.270385742E-1,7.090911865E-1
1.422973633E0,-5.947265625E-1,-5.004119873E-1,6.824493408E-1
1.425445557E0,-5.915222168E-1,-4.801635742E-1,6.558227539E-1
1.427947998E0,-5.894012451E-1,-4.524688721E-1,6.313171387E-1
1.430419922E0,-5.787506104E-1,-4.237060547E-1,6.015014648E-1
1.432922364E0,-5.638275146E-1,-4.002685547E-1,5.748596191E-1
1.435394287E0,-5.510559082E-1,-3.683166504E-1,5.493011475E-1
1.437866211E0,-5.393371582E-1,-3.480834961E-1,5.216064453E-1
1.440368653E0,-5.265502930E-1,-3.225097656E-1,4.928436279E-1
1.442840576E0,-5.116424561E-1,-3.022766113E-1,4.662017822E-1
1.445312500E0,-4.956512451E-1,-2.841644287E-1,4.374389648E-1
1.447814942E0,-4.796752930E-1,-2.681884766E-1,4.086761475E-1
1.450286866E0,-4.626312256E-1,-2.575225830E-1,3.788604736E-1
1.452789307E0,-4.434509277E-1,-2.500762939E-1,3.500976562E-1
1.455261231E0,-4.221496582E-1,-2.458190918E-1,3.213348389E-1
1.457733155E0,-3.987121582E-1,-2.436828613E-1,2.882995605E-1
1.460235596E0,-3.805999756E-1,-2.458190918E-1,2.616729736E-1
1.462707520E0,-3.507843018E-1,-2.521972656E-1,2.265167236E-1
1.465179444E0,-3.241424561E-1,-2.585906982E-1,1.988220215E-1
1.467681885E0,-2.975158691E-1,-2.681884766E-1,1.647338867E-1
1.470153809E0,-2.676849365E-1,-2.820281982E-1,1.295776367E-1
1.472656250E0,-2.378692627E-1,-2.916107178E-1,9.655761719E-2
1.475128174E0,-2.069702148E-1,-3.129272461E-1,6.246948242E-2
1.477600098E0,-1.718139648E-1,-3.363647461E-1,3.157043457E-2
1.480102539E0,-1.334686279E-1,-3.598022461E-1,-1.449584961E-3
1.482574463E0,-1.036376953E-1,-3.832244873E-1,-3.979492188E-2
1.485046387E0,-7.168579102E-2,-4.098663330E-1,-7.920837402E-2
1.487548828E0,-3.652954102E-2,-4.375610352E-1,-1.143646240E-1
1.490020752E0,3.952026367E-3,-4.684448242E-1,-1.527099609E-1
1.492492676E0,4.017639160E-2,-5.014801025E-1,-1.974487305E-1
1.494995117E0,7.426452637E-2,-5.302429199E-1,-2.400665283E-1
1.497467041E0,1.062164307E-1,-5.600585938E-1,-2.858734131E-1
1.499969483E0,1.360473633E-1,-5.920257568E-1,-3.306121826E-1
1.502441407E0,1.701354980E-1,-6.197204590E-1,-3.774871826E-1
1.504913330E0,2.010345459E-1,-6.452789307E-1,-4.307403564E-1
1.507415772E0,2.276611328E-1,-6.740417480E-1,-4.829406738E-1
1.509887696E0,2.532196045E-1,-6.889648438E-1,-5.351409912E-1
1.512390137E0,2.787933350E-1,-7.060089111E-1,-5.905303955E-1
1.514862061E0,3.022308350E-1,-7.166595459E-1,-6.470031738E-1
1.517333985E0,3.213958740E-1,-7.198486328E-1,-7.045135498E-1
1.519836426E0,3.363189697E-1,-7.209167480E-1,-7.588500977E-1
1.522308350E0,3.512268066E-1,-7.187957764E-1,-8.142395020E-1
1.524810791E0,3.650817871E-1,-7.081298828E-1,-8.717651367E-1
1.527282715E0,3.799896240E-1,-6.889648438E-1,-9.303588867E-1
1.529754639E0,3.863830566E-1,-6.633911133E-1,-9.868164062E-1
1.532257080E0,3.895721436E-1,-6.314392090E-1,-1.042205811E0
1.534729004E0,3.948974609E-1,-5.920257568E-1,-1.094406128E0
1.537200928E0,3.938446045E-1,-5.419616699E-1,-1.148742676E0
1.539703369E0,3.917083740E-1,-4.833679199E-1,-1.205200195E0
1.542175293E0,3.885192871E-1,-4.237060547E-1,-1.258453369E0
1.544647217E0,3.842468262E-1,-3.587341309E-1,-1.310653687E0
1.547149659E0,3.789215088E-1,-2.948150635E-1,-1.368179321E0
1.549621582E0,3.746643066E-1,-2.234344482E-1,-1.419311523E0
1.552124024E0,3.650817871E-1,-1.488800049E-1,-1.472579956E0
1.554595948E0,3.544311523E-1,-6.791687012E-2,-1.529037476E0
1.557067871E0,3.469696045E-1,1.518249512E-2,-1.581237793E0
1.559570313E0,3.384399414E-1,9.614562988E-2,-1.628097534E0
1.562042237E0,3.341827393E-1,1.813659668E-1,-1.679229736E0
1.564514160E0,3.277893066E-1,2.655181885E-1,-1.734634399E0
1.567016602E0,3.182067871E-1,3.507385254E-1,-1.783630371E0
1.569488526E0,3.128814697E-1,4.370269775E-1,-1.832641602E0
1.571990967E0,3.107452393E-1,5.222473145E-1,-1.880569458E0
1.574462891E0,3.064880371E-1,6.032104492E-1,-1.926376343E0
1.576934815E0,3.043518066E-1,6.852264404E-1,-1.975387573E0
1.579437256E0,3.043518066E-1,7.661895752E-1,-2.019058228E0
1.581909180E0,3.064880371E-1,8.460845947E-1,-2.065933228E0
1.584381104E0,3.064880371E-1,9.249114990E-1,-2.114929199E0
1.586883545E0,3.043518066E-1,9.962921143E-1,-2.157546997E0
1.589355469E0,3.022308350E-1,1.068725586E0,-2.201217651E0
1.591857910E0,3.096771240E-1,1.141159058E0,-2.243820190E0
1.594329834E0,3.160705566E-1,1.209335327E0,-2.285369873E0
1.596801758E0,3.203430176E-1,1.281784058E0,-2.325851440E0
1.599304200E0,3.224639893E-1,1.351013184E0,-2.364196777E0
1.601776123E0,3.277893066E-1,1.413864136E0,-2.404678345E0
1.604248047E0,3.331146240E-1,1.470321655E0,-2.435577393E0
1.606750489E0,3.405761719E-1,1.534240723E0,-2.468597412E0
1.609222412E0,3.469696045E-1,1.606689453E0,-2.505889893E0
1.611724854E0,3.565521240E-1,1.672729492E0,-2.547424316E0
1.614196778E0,3.672027588E-1,1.731323242E0,-2.587905884E0
1.616668701E0,3.735961914E-1,1.786712646E0,-2.621994019E0
1.619171143E0,3.863830566E-1,1.842102051E0,-2.653961182E0
1.621643067E0,3.991699219E-1,1.900695801E0,-2.689102173E0
1.624114991E0,4.119567871E-1,1.950759888E0,-2.721069336E0
1.626617432E0,4.247283936E-1,1.997634888E0,-2.751953125E0
1.629089356E0,4.375152588E-1,2.044509888E0,-2.781784058E0
1.631591797E0,4.556274414E-1,2.091384888E0,-2.816940308E0
1.634063721E0,4.747924805E-1,2.138244629E0,-2.845703125E0
1.636535645E0,4.907836914E-1,2.174468994E0,-2.875534058E0
1.639038086E0,5.120849609E-1,2.209625244E0,-2.906417847E0
1.641510010E0,5.355224609E-1,2.245834351E0,-2.931991577E0
1.644012451E0,5.589599609E-1,2.272476196E0,-2.960754395E0
1.646484375E0,5.813293457E-1,2.303359985E0,-2.989517212E0
1.648956299E0,6.090240479E-1,2.333190918E0,-3.014007568E0
1.651458741E0,6.335296631E-1,2.353439331E0,-3.039581299E0
1.653930664E0,6.612243652E-1,2.370483398E0,-3.064086914E0
1.656402588E0,6.867828369E-1,2.388580322E0,-3.083251953E0
1.658905030E0,7.144775391E-1,2.401367188E0,-3.102432251E0
1.661376953E0,7.411193848E-1,2.412017822E0,-3.119476318E0
1.663848877E0,7.741394043E-1,2.422668457E0,-3.136520386E0
1.666351319E0,8.029022217E-1,2.428009033E0,-3.152496338E0
1.668823242E0,8.305969238E-1,2.434387207E0,-3.165283203E0
1.671295166E0,8.529663086E-1,2.442916870E0,-3.175933838E0
1.673797608E0,8.806610107E-1,2.448242188E0,-3.180191040E0
1.676269532E0,9.094238281E-1,2.451431274E0,-3.184463501E0
1.678771973E0,9.360656738E-1,2.455703735E0,-3.190841675E0
1.681243897E0,9.626922607E-1,2.459960938E0,-3.191909790E0
1.683715821E0,9.882507324E-1,2.459960938E0,-3.192977905E0
1.686218262E0,1.013824463E0,2.464218140E0,-3.187652588E0
1.688690186E0,1.037261963E0,2.463150024E0,-3.182327271E0
1.691192627E0,1.058563232E0,2.466354370E0,-3.177001953E0
1.693664551E0,1.084136963E0,2.468475342E0,-3.171676636E0
1.696136475E0,1.108627319E0,2.468475342E0,-3.163146973E0
1.698638916E0,1.129943848E0,2.467422485E0,-3.148239136E0
1.701110840E0,1.152313232E0,2.467422485E0,-3.135452271E0
1.703582764E0,1.171478271E0,2.468475342E0,-3.122665405E0
1.706085205E0,1.192794800E0,2.465286255E0,-3.108825684E0
1.708557129E0,1.215164185E0,2.464218140E0,-3.091781616E0
1.711059571E0,1.232208252E0,2.461029053E0,-3.072601318E0
1.713531494E0,1.253509521E0,2.453567505E0,-3.052368164E0
1.716003418E0,1.269485474E0,2.446105957E0,-3.028930664E0
1.718505860E0,1.284393311E0,2.439712524E0,-3.005493164E0
1.720977784E0,1.301452637E0,2.428009033E0,-2.982055664E0
1.723449707E0,1.315292358E0,2.419479370E0,-2.957550049E0
1.725952149E0,1.327011108E0,2.405624390E0,-2.930923462E0
1.728424073E0,1.342987061E0,2.387527466E0,-2.902160645E0
1.730926514E0,1.353637695E0,2.371536255E0,-2.871261597E0
1.733398438E0,1.366424561E0,2.351303101E0,-2.839309692E0
1.735870362E0,1.378143311E0,2.334259033E0,-2.810546875E0
1.738372803E0,1.388793945E0,2.315078735E0,-2.777526855E0
1.740844727E0,1.395187378E0,2.292709351E0,-2.745559692E0
1.743316651E0,1.405838013E0,2.272476196E0,-2.714675903E0
1.745819092E0,1.411163330E0,2.260757446E0,-2.682708740E0
1.748291016E0,1.416488647E0,2.246902466E0,-2.648620605E0
1.750793457E0,1.419692993E0,2.226669312E0,-2.613479614E0
1.753265381E0,1.421813965E0,2.210693359E0,-2.576187134E0
1.755737305E0,1.430343628E0,2.203231812E0,-2.538909912E0
1.758239746E0,1.431411743E0,2.197906494E0,-2.500549316E0
1.760711670E0,1.432479858E0,2.195770264E0,-2.460083008E0
1.763183594E0,1.431411743E0,2.194702148E0,-2.415328979E0
1.765686035E0,1.435668945E0,2.195770264E0,-2.372726440E0
1.768157959E0,1.438858032E0,2.197906494E0,-2.325851440E0
1.770660401E0,1.435668945E0,2.203231812E0,-2.278976440E0
1.773132325E0,1.433532715E0,2.209625244E0,-2.227844238E0
1.775604248E0,1.429275513E0,2.217086792E0,-2.180969238E0
1.778106690E0,1.421813965E0,2.225601196E0,-2.127716064E0
1.780578614E0,1.413299561E0,2.234130859E0,-2.076583862E0
1.783050537E0,1.409042358E0,2.236251831E0,-2.022247314E0
1.785552979E0,1.403717041E0,2.242645264E0,-1.966857910E0
1.788024903E0,1.389862061E0,2.243713379E0,-1.913589478E0
1.790527344E0,1.377075195E0,2.242645264E0,-1.860336304E0
1.792999268E0,1.365356445E0,2.236251831E0,-1.808135986E0
1.795471192E0,1.349380493E0,2.222412109E0,-1.754867554E0
1.797973633E0,1.330200195E0,2.201095581E0,-1.702667236E0
1.800445557E0,1.311035156E0,2.177658081E0,-1.653671265E0
1.802917481E0,1.296112061E0,2.149963379E0,-1.603607178E0
1.805419922E0,1.283340454E0,2.116943359E0,-1.553543091E0
1.807891846E0,1.269485474E0,2.073272705E0,-1.501342773E0
1.810394287E0,1.257766724E0,2.034912109E0,-1.455535889E0
1.812866211E0,1.247116089E0,1.998703003E0,-1.409729004E0
1.815338135E0,1.231140137E0,1.953964233E0,-1.363922119E0
1.817840576E0,1.214096069E0,1.906021118E0,-1.319183350E0
1.820312500E0,1.200241089E0,1.850631714E0,-1.273376465E0
1.822784424E0,1.187454224E0,1.797363281E0,-1.229690552E0
1.825286866E0,1.175750732E0,1.741973877E0,-1.184951782E0
1.827758789E0,1.162963867E0,1.685516357E0,-1.144470215E0
1.830261231E0,1.150177002E0,1.619461060E0,-1.103988647E0
1.832733155E0,1.135269165E0,1.554489136E0,-1.066711426E0
1.835235596E0,1.128875732E0,1.491638184E0,-1.033691406E0
1.837707520E0,1.116088867E0,1.425582886E0,-9.932098389E-1
1.840179444E0,1.104370117E0,1.357406616E0,-9.559173584E-1
1.842651367E0,1.094787598E0,1.280715942E0,-9.250335693E-1
1.845153809E0,1.083068848E0,1.213607788E0,-8.920135498E-1
1.847625733E0,1.077743530E0,1.143295288E0,-8.611145020E-1
1.850128174E0,1.068145752E0,1.070861816E0,-8.302154541E-1
1.852600098E0,1.056427002E0,1.008010864E0,-7.971954346E-1
1.855072022E0,1.046844482E0,9.462127686E-1,-7.684326172E-1
1.857574463E0,1.037261963E0,8.854980469E-1,-7.407379150E-1
1.860046387E0,1.025543213E0,8.258514404E-1,-7.141113281E-1
1.862518311E0,1.018081665E0,7.683258057E-1,-6.874694824E-1
